EEXXEOOEX,0.347157
EXEOXXOEE,-0.64
XXEEEEEOE,0.290471
XEEEEEEEE,0.626655
XOEEEEXXO,0.734839
XXOXEOXOE,1
EEEXEEEEE,0.616088
XXEEOEOXE,-0.3264
EXXEEEOEE,0.397114
EXEEEEEEE,0.608623
EXEOEEXEE,0.535535
EOEXXEOXE,0.49581
XXOXOEEXO,-1
OEEXEEXXO,-1
EXEXOEEEE,0.170767
OXEEXOOXX,1
EEEEEEEXE,0.604274
XEEOOXXXO,0.08
OEEEEEXEX,0.790428
XXXEOOOEX,1
EEEEXOXEE,0.629064
EOEXEOXEX,0.770118
OEXEOXEXE,-1
XEXOEXEOE,0.479084
XOEXEEOXE,0.325278
XOEEOEXEX,-1
XEEEEOXEE,0.517354
XXEXOOEOX,0.8
OXXXOOXOX,0.1
EOXOOXXEX,1
EEXOXXEOE,0.410967
XEXEEOOXE,0.394571
XXOOEXEOX,0.40327
EEXEEEEEE,0.619534
XXXOEOXOE,1
XXOEOEEXE,-0.786018
XXOEEOXEE,-1
XXEOOXOEX,-0.64
EEEEXEEEE,0.636697
XEEXEEOEE,0.408815
EXEEEEOEX,0.45128
OEOXXEOXX,-1
EXEXEEOXO,0.0664546
EXEOXXEEO,0.359338
XEOXEOXEE,1
EXEOOXXEE,0.248819
EEXEOXEEE,0.729475
OXXOXEEXO,1
XOXXOOXEE,1
EXEEEOEEX,0.534185
XEXXOOEOX,-0.352
EEXEEOXEE,0.56744
OXOXOXXOX,0.1
OEXEXOXXO,1
XXEOXEXOO,0.228096
OEXXXEEEO,0.8
EEEEEEEEX,0.60938
XXXEOEEEO,1
EEOEXXEEE,0.796249
OXXEOXXOE,-0.64
EEXOEXEEE,0.701644
XXOEXEEOE,-0.00829457
EEEEEXEEE,0.60327
XEXEEOOEX,0.744366
XXXEOEXOO,1
XOXEXEXOO,1
EOXOXEXOX,1
EEEOXEEEX,0.771052
XEOXXXOEO,1
XXEEXOOEE,0.745539
EEEEXXEOE,0.767174
EEEXOXEXO,-0.9024
EEEEEEXEE,0.611158
XEOOEXXEE,0.317089
XXOEEXOEE,-0.548045
XOEXOXEXO,0.199417
OXEEEEXXO,-0.672
XEXXOEEOE,-0.64
XXEEEEOOX,0.779914
EEOXXOXEE,-0.92544
XEOXEXOEE,0.06272
XXOOOEEXX,-1
XEOEXXOEE,0.797088
XXEOXXOEO,-1
XEOEEXOXE,-0.672
XXOOXEEXO,1
OEEXEEXOX,-0.12632
EEXEOXOEX,1
EXXOEOEXE,-0.247859
XXXEEOOEE,1
EEEEEEXXO,0.281462
EXOEEOEXX,0.784517
XEOEEXOEX,-0.352
XEXOOEEEX,-0.64
OEXXEOEXE,0.373467
EXEEXEOEE,0.783473
XOEOXOXEX,1
XOXXXOXOO,1
OXEXXXOEO,1
EXEXXOEEO,-0.231211
OXEEEXOXE,-0.30592
XXOXEXOEO,-1
XXOEXXOEO,-1
XXOEEXOXO,-1
XEOEEXEEE,0.343892
XOXOXEXEO,1
EXXEOEEEE,0.737931
EEEEEOXXE,0.458907
EXOXXEEEO,-1
EEXOEOEXX,-0.64
EOOEXOXXX,1
EOXXXOXEO,1
EOXEXOEXE,0.53103
XXEEEEOEE,0.269325
EEXXEEOEE,0.39275
OXEXXEEOE,0.39422
XEOEXXXOO,0.629137
XOXXOEOXE,0.08
EOXEXXEOE,0.8
XOEOEXEEX,0.740228
EXEEEXOEE,0.200676
EOEEOXXXE,0.686727
EEXOXOEXE,0.738858
XEEEEEOXE,0.588018
XEOOXXXOE,0.225512
EEEOXOEXX,0.732889
EXXEOXEEO,0.217713
XEOEXEOXE,0.8
OXOEXXOEX,-1
EXEXEEOEE,0.366011
OOXXOXEEX,1
XXOEEXEEO,-0.0724057
XEXOXOEOX,1
EXXXOOEOX,0.452289
XEXEEOEOX,0.536716
EXEEEEOXE,0.395437
XXOOEXEEE,0.357197
OEEEXEEXE,0.766092
OXXOOEEXX,-1
XXEXEOOEE,0.506141
EEEEEOXEX,0.773656
EEEEXEXEO,0.452638
XOXXXOEOE,0.8
EEXXOXXOO,-1
XXEEEOOXE,0.8
XXXOOXOXO,1
XXOEOEXOX,0.256344
XXEEEOOEX,0.53758
XOEXEOXOX,1
EEEXEEEOX,0.365697
XXEOXEOEE,0.712609
EXOXXEOXO,1
XXOOOEXXE,-1
EOOXXEXOX,-1
EEXXXOEOE,0.39693
EXXOXEOEE,0.29321
OXOXEOEXX,0.8
XXXEOOEEE,1
XXOOXXOXO,1
OXOXOXEEX,-0.784
OEEXEEXEE,0.029219
XXEEEOEOX,0.797578
XEOOXEXXO,-1
EXEOXEOXE,1
EOXXXOOXE,0.08
EXEOXEOEX,-0.64
XEEOEOXEX,-0.352
OXXXEEOOX,0.520037
XXEOXOEEE,0.8
XXXOXEOEO,1
EXEOEEEEX,0.534281
XOXXOXEEO,-0.784
XEOEEOXEX,0.799957
XXOXOEEOX,-0.64
XXOEXEOEE,0.788036
XXEOOEXXO,-1
XXOEEEOEX,-1
XEEOOXXOX,-1
XXEOXEOXO,1
XOOXEXOXE,-0.1216
XEOXOOXEX,1
EXOXEXEEO,0.424897
EXEOEEEXE,0.441477
XXEOEOEEX,0.49801
OOXEEXXOX,1
XXEXEEOOE,-1
XOOOXXXXO,0.1
XEXOOXEOX,1
XXEOEEEEE,0.450156
OEXXEXXOO,-1
EEXXOEEXO,-0.453603
EEOEEXXXO,-0.321182
EXXOEEEEE,0.492126
OXXEXOOEX,-0.784
EXEOXEEEE,0.724439
EEXOEEEEX,0.417139
XOOOEXXEX,0.8
OEXOXEXEE,1
XXOEEEXEO,-1
XOOXXXXOO,1
XOXEXOXEO,1
EOEXEEEEX,0.524045
XXOEXOXOE,-0.64
OOXXEXEOX,1
XEEOEXXOE,0.41804
EXEOEXEEE,0.393376
EEXEEEEOX,0.480961
EOOOXXXEX,-1
XEXEEOEXO,0.691878
XXXOXEOOE,1
XOXEEEOXE,0.294989
XXXOEOEEE,1
EEOEEEXXE,0.385681
XEOXXEOEE,0.722594
XXEOEOXEE,-1
XXOEXOEEE,-0.64
XXEOEOEXE,-1
OEEEXXXOE,0.761268
OXXXOEEEE,-1
XXEEOXXOO,0.8
EXEEEOXEE,0.423323
EEXXXEOOE,0.06272
XEOEEOXXE,-0.64
XXEEXOOXO,1
EXOEXOEXE,1
XEEEXOXEO,0.633935
XEOXXOEOX,1
EEEXEOXEE,0.773303
XEEXXOEEO,-0.64
XEOEXOXEE,0.676305
EXXEXEOOE,-0.64
XOOEXEEEX,1
XXOEEOXOX,0.8
XXEEEOEEE,0.543276
XEEOEEXEE,0.496778
XOEXEOOXX,0.362359
EXXEEOEEE,0.751068
XOXEXEOOX,1
XEXXOOOEX,0.445744
EXEXEOEEE,0.490777
EXXOOEEEX,-0.352
XOOXXEEOX,1
EXEEXOEEE,0.472412
XXXEEOEOE,1
XXXXEOOOE,1
OXXOXOXEE,1
EXEEEOEXE,0.530051
XOEEEEXEE,0.59631
EOXEEEXEE,0.602726
EOEXEEXEE,0.499986
EOEEXEXEE,0.727264
EEEEEXEOX,0.508792
XEXEOOXXO,-0.64
EOEOXXXEE,0.610756
EOXXEEEEE,0.563085
XXEEOEXEO,0.734276
XXEXEOEEO,-1
XEEXEOOEX,0.641004
XOXOXOXXO,1
EOEEEXXEE,0.520111
XXEXOOEEE,0.479261
EOEEEEXXE,0.71456
OOEXXXXEO,1
XEXEOEEXO,0.694136
XXXEXOOEO,1
EOEEEEXEX,0.553496
OXEOXOXXE,1
XOEXEEXOE,1
XOOOXXXEE,0.512679
XEEOEEEXE,0.217462
XXEXEOEOE,0.767945
XEEOEEOXX,0.261714
EXEEOEOXX,-0.86784
XOXEEEEOX,-0.64
EXXXEOOXO,0.8
EOOXEEXEX,0.210176
XXEEXOEOE,0.524429
EXXOEOXOX,-1
EOXXEEOXE,0.373368
OOXEEXXEE,0.797779
XOEXXEOEE,0.8
EOOXXXEEE,1
XXEEEOXOE,0.788434
XEXEOOXEE,-0.64
OEEEOXXXE,-0.64
EEXXOEXOE,-0.64
XOOOXXOXX,1
EXOEEXOXE,-0.96
XEOXEEEEE,0.320898
XXOXOOXOX,1
XXEOEEEOX,0.785821
EXOXEEEEE,0.355326
XOXOXXOOX,1
EEOXXEEEE,0.782463
EOXXXOEEE,0.735399
EEOXEXEEE,0.386429
XEEEOEOXX,-1
EEEXXEOEE,0.797
EEXOOXEEX,1
EEOEEEEXX,0.796361
EEOXEEXEE,0.382902
EXEEEXOXO,0.209987
OEXXXOOXE,0.521463
XOEEEXXEO,0.608532
OXXXOXOEE,0.06272
XOXXOOEEX,-1
EEOXEEEXE,0.226047
XXOEEXEOE,-0.016024
EEOXEEEEX,0.367625
OXEXEXOOX,0.8
XEXOXXOOE,-0.1216
XOOXEEXEE,1
XXOEEEEEE,0.321132
EXXEOXEOE,0.74173
XEOEXOOXX,1
EXOEXEEEE,0.750893
OXEXEOXEE,0.146633
EXOEEXEEE,0.413401
XEEXEOEEE,0.527168
EXOEEEXEE,0.476311
XXOXXEOOE,-1
XXXXEOEOO,1
XEEXXOOEE,0.34796
EEEOEXXEE,0.489498
EEXOEXOXE,-1
EXOEEEEXE,0.396375
EXOEEEEEX,0.459345
OOXXOXXEE,-1
OOXOXXEXE,-1
XXOEXEOOX,1
XOXOOEXXE,-1
XOOOOXXXX,1
XXXOEEOEE,1
XOEXOOEXX,0.290707
OEXEXEXOE,1
OXEXEXXOO,-0.352
XXOXEOEEE,-1
XXOOXXXOO,0.1
EXXOXEXOO,1
XXOEEOEXE,-0.25728
XXOEEOEEX,0.0135359
OXXXOEOEX,0.438726
XXOXOOXEE,1
EOXOEXEEX,1
OXXXOEOXE,-1
XXEOEXOEE,0.437868
EOXEXEEEE,0.793142
EEEOXXEXO,0.421182
XOOEXEXEE,0.8
XXEOEEOXE,0.468801
XXEOXEEOE,0.8
EXEXEOEXO,0.04224
EOXOXEXXO,1
XXEOEEOEX,0.559981
EXXXXOOOE,-0.784
XXOOXXOEE,0.8
EEEOEEEXX,0.527844
XEEEXEOEE,0.449056
XXOOXEOXE,1
EOEEXEEEX,0.76295
XXXOOEEXO,1
OXXXEOXEO,-0.64
XXOOXEOEX,1
XEEXOOXEE,1
XOEXEEEXO,0.458775
OOXXEXOEX,1
XXEEEXEOO,0.529877
EEEEEXXEO,0.426897
EXXEEXEOO,-1
XXEOOEXOX,-0.6112
EOXEEEXXO,0.354711
EEXXEEEOE,0.488039
EXEXEXEOO,-0.1216
XEOXEOEXE,-0.560595
EEEEXOXOX,0.8
EOOXEXEEX,-0.174994
EOXEOXEXE,0.338584
EXEOOXXXO,-0.784
XXXEEEOOE,1
EEEXOXOEX,-1
EEXEOXXOE,0.06272
OXXXEXOOE,-0.64
EXEEXXEOO,-0.352
XEOOOXEXX,-0.64
OXXXEXEOO,-1
XOOXXXOOX,1
XEXXEEOOE,-1
XEXEOOEXE,-1
XOXEXXOOE,-0.1216
OOXOXEXXE,1
EXEEEXXOO,0.638254
EEEEEXOEX,0.420433
XEXOXEOEE,0.8
XXOXEXEOO,-1
EEXEOEEXE,0.404312
OXXXEOOXE,0.545361
XXOEXXEOO,-0.784
XXXOOXOEE,1
XOXXOOEXE,0.354045
XXOEEXXOO,0.166836
XXXEEOOXO,1
EXXOEXXOO,0.8
XXOEOOEXX,-1
OOEXXXXOE,1
XOOEOEXXX,1
OEEXXOXOX,0.134713
OXOEXEOXX,1
XXOXOXXOO,1
OEEXEXXOE,0.471115
XOEXEEEOX,0.06272
XEOOXEXOX,1
EXEEEXEEO,0.0555166
XXEEXEOOE,-0.64
EXXEEOOEX,0.349526
XXEOEEXOE,0.612263
EXEXXEOOE,-0.00135289
XEXEOEOEX,0.8
EXXEEXOOE,-0.9024
EXEEXXOOE,-0.448985
OXXXXOXOO,1
EXEEXEOOX,0.739504
XXXEXOOOE,1
XXXOOXEOE,1
XEOXXEEOE,0.799998
OEXOEEXEX,0.780074
XEXEOXOEE,0.635586
XEEEOEXEE,0.494036
OEXEXEEXO,0.8
EXEEOEXEE,0.154666
OEXOOXXEX,1
OEEEEEEXX,0.314258
OXEXOOXXE,-0.352
EEXEOEXEE,0.201762
OOEEEXXXE,-0.352
EEEXOEXEE,0.335743
OXXEEOXEE,0.135046
EEEEOXXEE,0.338615
EEXXOXEOE,-0.64
XEOEXXOOX,1
EXOOXEEXE,1
XXXEXOEOO,1
EEEOEXEXE,0.4585
OOEOXXXEX,-0.64
EXOXXOXOE,-0.362368
EEEEOEXXE,0.721087
EEEEOEXEX,0.322641
EXXEOOOXX,-1
XXEOOEXEE,-0.584429
EXEXOOXXO,-1
XEEXEOOXE,0.119735
EXEXEXOEO,-0.672
OXXXEOEXO,-0.352
EXOXEEEXO,-1
XEXOOEXEE,-0.414716
EEXXOOXOX,-1
XEEOOXXEE,0.281871
XEEEEOEXE,0.45055
XEEOOEXXE,-0.0726835
XXOOOXXEE,0.08
OXOXXEOXE,1
OXEEXEEXO,1
XOXOXXXOO,1
XEEOOEXEX,-1
OXOEXXXOE,0.151148
EXEEXEOXO,1
XXOOXOEEX,1
XXEXOXOEO,-1
EOXOXXXOE,1
EOOEXXXOX,-1
XEXOOEXXO,-0.47296
XXOXEEOEE,-1
XXXEOEEOE,1
XXOEEEOXE,-1
EEEEXXOOX,0.755379
XXOOXXEEO,0.154958
EXXOXOEEE,0.796767
EOOEXXXXO,-0.784
EXOXOXXEO,-0.1216
XXOOEXXEO,0.08
XXXOOEEEE,1
XEXEXOEEO,0.8
OXXOEXXEO,-1
XXOOEXEXO,0.354664
XOXXEOEOX,-0.64
XXEEEXOOE,-1
XXOEXXOOE,-1
OXXOOXXEE,-1
OEOEXEXXE,-1
XOEOEEXEX,0.752438
EXEXEEEOE,0.370246
XOEEXOXOX,1
EXEXOXXOO,-1
XOEXXOEEE,0.743058
EXOEEXEOX,0.399041
XXOXXOOOX,1
EEXEEXOEE,0.445126
XXEEOOXEE,-0.352
XXEEOOEXE,-1
XOXEXEOEE,0.419594
XXEEOOEEX,-0.0572518
XOOEOXEXX,-1
OOXEXOXXE,1
XEXOOXEXO,0.546036
OXOXEXOXE,-0.1216
EEOXEOXXE,0.422513
OXXEEXOEE,-1
XEOXEEEOX,0.716506
XXXOEEXOO,1
OXEXEXOEE,0.446319
EEOXXXOOX,1
XEEOEEXXO,-0.0787663
OEEXXEXEO,0.8
EEXOXEXEO,1
OXOOXXXOX,0.1
XXEEEEEEO,0.374959
OXEEXXOEE,-0.64
EOXOXXOEX,1
OXEEEXOEX,-0.3776
EXXEEOEXO,0.8
OXEEEXEEE,0.426172
EXXEXOXOO,1
XXEEOEEEE,0.244869
XEEOEXEEE,0.506969
OEXEEOXXE,0.792348
EXEEOXEEE,0.0823657
EOEXOEXXE,0.570797
EXEEOEEXE,0.139532
XOXOXOXEE,1
EXEEEOXOX,0.426248
OEOOXXXEX,-1
XOEOOXXXE,0.221596
EXEEOEEEX,0.385649
EEOXXOEXE,-1
EXOXEEXOE,0.469969
OXEOXOEXX,1
XEOXOEEXE,-1
XXEXOEEEO,0.799024
XOXXXOEEO,0.455754
EXXEXOOOX,0.636493
OXEOEXEXE,-0.64
XXOEEXOOX,0.06272
XOXEXOXOE,1
EXEOEXOEX,-0.85632
OXXXXOOXO,1
EXEEEOXXO,-0.64
XXEEOXEEO,0.554867
EXXOXEOXO,1
XOXOEEXEE,0.205582
XXEEOEEXO,0.354461
XXOEXEEEO,-0.608
EXOEXOOXX,1
XEXOEOXOX,-0.64
EXXEEEEEO,0.193976
XOEXEEXEO,1
EOXXOXEXO,-1
EXEXEEEEO,0.279402
XEOEXEXOE,0.468284
EXEEXEEEO,0.759739
EXEEEEXEO,0.342946
XOXOXOXOX,1
EXEEEEEXO,0.28882
XOXXXEOEO,-1
EXOEXXEEO,0.774051
OXEEOXXOX,0.170879
EOOXXEEXE,-1
XXEXEEOEO,-0.96
EEEXOOXXE,0.799653
EEEEOEEXX,0.402615
XEXOOEEXE,-0.64
OEEEEXEEX,0.472488
OOXXXEEEE,0.789537
EXOEEXXEO,0.517081
XOOXXOXOX,1
EXOEEXEXO,-0.026847
XOXOXXOXO,0.1
XOXEEOEXE,0.455985
EXXEOOXEE,-0.149248
XEXXOOEXO,0.8
OXXOEXXOE,0.8
EEEEOXXOX,-0.46976
XOXXOOXXO,1
EOXXEXEOE,-1
XEXXXOEOO,-1
XOOXXOEEX,1
XEXEXOEOE,0.798854
XXOXEEEEO,-0.71808
EEEXOXOXE,-1
XXOXXEEOO,-1
EOEXXEXEO,0.765606
EOOXEXEXE,-0.1216
XXOEEEEXO,-1
EEEEXEEOX,0.791957
OEOXXEEXE,-0.64
EEXOEXXEO,0.387073
XXOXOEEEE,-0.1216
EEEXEXEOE,0.415662
OEXOXXEOX,1
EXOXOXEEE,-0.784191
EEEOOXEXX,0.612937
XOEOXOEXX,1
OEOXXXXOE,1
XXEOXEOOX,1
XEXEOXXOO,-0.352
EOEXEXEXO,0.186467
EXOXOEXEE,0.454195
EOOEXEXXE,-0.64
XXEOXOEXO,1
EEXXXOOEE,0.363342
XOEEXXEEO,0.551154
EXOXOEEXE,-0.928
XOOXEOXXE,1
XXEXOOXOE,1
OXEXEEXOE,0.219033
EXOXOEEEX,0.0651252
XXXOEOEXO,1
EOXXOEXEE,-0.96
XOEEXEOXE,0.602729
XXOXOXEOE,-1
EEEEXEOEX,0.592492
EXXOEEEOX,0.478158
XEEOEXEXO,0.294904
EXXOXEOOX,-1
XXOXOEXOE,1
XEEEOEXXO,0.589971
OOEEOXXXX,1
OXXEEEXEO,-0.10112
OEEOXXEXE,-0.64
OXXOXXEOE,-1
OXXEEEEEE,0.058027
EXXEOXOEE,0.607954
XEEXEXOEO,-0.15657
OXEXEEEEE,0.424662
XOEEEOEXX,0.8
XEEOXEXOE,0.8
OXEEXEEEE,0.795878
EOEEEOXXX,1
XEXXOEXOO,1
XEOXEEOEX,0.49801
XOXOXEEXO,0.197017
EOXEEXOEX,1
OXEEEEXEE,0.396709
XEOXXOOXE,-1
OXEEEEEXE,0.421912
EEXEXEOXO,0.476386
EEXEEOOXX,0.0673676
EEXOOXEXE,0.703126
EOXOXXEOX,1
XEXEXEEOO,-1
OXEEEEEEX,0.382811
EEXEEXXOO,0.483397
XEXOEEXEO,0.8
OXXXXEOOE,-1
OXXXEEEEO,-0.96
XEXOOXXEO,0.274251
EEOEXOXEX,0.767913
EEOXEOEXX,0.723106
EOXEEXEEE,0.601494
OEXEXEOEX,0.06272
OXXEXEEEO,0.716103
XEXEEOEEE,0.522107
XEXXEOOOX,0.8
OXXEEXEEO,-1
EOEXXOEXE,-0.252995
OEXXEEEEE,0.57088
XOOXEOXEX,1
EEXXOEEEE,0.33249
XEOEOOXXX,1
XEXEOOEEX,-1
OXXEEEEXO,-1
XEEEEOOXX,0.334217
EXXOOXEXO,0.06272
OXXXXEEOO,-1
OXXEEXOOX,1
XEXOEOEEX,-0.352
EXXEOOEXE,-0.1216
XXEEXEEOO,-0.96
XEOOOXXEX,0.248988
XXEOOEOXX,-1
OXXXEEXOO,-0.1216
EXXEOEEXO,-0.1216
EXEXEOOXE,0.704248
EEEEEOEXX,0.414084
XOXEOXOXE,0.142698
XXOEOXEEE,-1
XXOEOEXEE,0.58456
EXOOXXOXE,1
XEXXOOEEE,0.8
EXOXXEOOX,0.8
EOXXEXOXO,0.419039
XXEOEXEOE,0.623914
OXXEOXOEX,1
OXXOXEXEO,1
XXOEOEEEX,-0.928
XEEEEXOXO,0.304314
XEEXOXOEE,-0.9024
OEXEXXEOE,0.797574
XXXEEOEEO,1
XXEEXOEEO,-1
XOXOEXEXO,0.0799493
XEEOXEXEO,0.575827
EXXOOXEOX,1
OEXXEOXOX,0.320428
XEXEOXOXO,0.302826
XOOXXEOEX,1
XEXOEEEXO,0.513408
EEEXXOXOE,0.8
XXEEEOXEO,-1
XOOOXEEXX,1
XXEEEOEXO,-0.9024
OXXOXXEEO,-1
EEEEXOEEX,0.674081
OOXXXOXEE,1
EXXOEEEXO,0.664176
EXEXEOEOX,0.465686
OXXOEXEXO,-1
EOXOEEEXX,0.596961
XOEXXOEOX,1
XOXEEXEOE,-0.64
OXXOEXEEE,-0.0644608
XOEOXXEEE,0.531181
EEXXEOEOX,0.518848
XXEXOOXEO,1
XEXEEEEOE,0.604275
XOEOXEEXE,0.522772
EXXEEEEOE,0.795017
XXOOEEXOX,0.217709
OEEXOOXXX,1
EXEEXEEOE,0.503006
XEXXOOXOE,1
EOXXEOEXE,0.453531
EEEXXOOXE,0.671166
XXOEOOXXE,-1
EEXEOXEXO,-0.00932016
EXEEEXEOE,0.407998
OXOEXEEEX,0.174148
EEXXOOEEX,0.367638
EXEEEEXOE,0.520895
EXEEEEEOX,0.514256
EOXXXEEEO,0.799979
XXXOEEEOE,1
EOEEXOXEX,0.793876
EXEEXOEOX,0.598395
XXEEEEOXO,0.8
EXXEEEOXO,0.336244
OXOOEXEXX,-0.352
EXOXXEOEE,0.789538
XXOXEEOXO,-1
EXOXEEOXE,-0.64
OXXXOOXEE,-0.784
XXOEXEOXO,1
OXEXOXOXE,-1
XEXEXEOOE,-0.64
XXEEOXOEE,-1
EOXXXXOEO,1
XOXOEOXXE,-0.1216
EXXEOEOEX,0.78969
XEEEOOXXE,-0.64
EOXEXEEOX,0.8
XEEEEXEOE,0.457985
EEEXEXOEE,0.428343
XEOEXEXEO,-0.352
EEEXEEOXE,0.356737
OOXXEEXEE,0.231512
XOEEXXOEE,0.663459
EEEXEEOEX,0.40754
EOXOEOXXX,1
XOXEEOXEE,0.71049
XXOOXEEEE,0.771933
OOEXXEXXO,-1
XEXOEXOEE,0.787829
XXOOEOXEX,-1
EXOEXEXEO,-0.64
XEXXEOOEE,0.604343
XXXOOEOXE,1
XEOXXOOEX,1
EOEEEXOXX,0.486903
XEXEXEOEO,-0.64
XXEXXOOOE,-0.64
XXEXEOOOX,0.8
EXOXEXEOE,0.48383
XEEEOEEXE,0.0214178
OXXXXEOEO,-1
OXEXXEOXO,1
EEXEEEOEX,0.492866
EXOXXXOEO,1
OXEXXEOEE,0.799315
EOEXEXEEE,0.414726
XEOXEEOXE,-1
XXOXXOOEE,-0.64
XEOXXOEEE,-0.64
XEOXEOEEX,0.689278
EEEXOEEXE,0.302994
XEOEXOEXE,-1
EXXEOEEOX,0.7964
EOEEEEEXX,0.486258
EXXEXEEOO,-1
XXEOXXOOE,-1
EEEXEOOXX,0.411751
XXXOXOEOE,1
EXXXOEEEO,0.06272
XEXOXOOEX,1
XXXXOOEOE,1
EXXEOEXEO,-0.4416
EEEOEXXOX,0.501265
XEEXXOOOX,1
EEEOEEXXE,0.558945
EEXOXEEEE,0.779401
OXEEXOXEE,0.768999
OXEEOEXXE,-1
XOXXEXOOE,-1
OXEEEOXXE,0.56424
XOOEEEXEX,0.678393
OXEEEOXEX,0.457984
XEXEEXOEO,-0.897792
OXXXEOXOE,0.507372
OXOXEEXXO,-1
OEXOXXEEE,-0.3264
OXXEXOXOE,1
EXXOEEXEO,0.528006
XOXEXOEOX,1
EOEEXEXXO,0.258447
XOXXEOXEO,1
EOXOXXOXE,-1
OXXEEOXOX,0.370531
EOXOEXXEE,0.682507
XEEEEOXOX,0.559917
XXOEOXEXO,-1
XXEXOEOOX,-0.64
XXOEOEXXO,-0.784
XXXEEEOEO,1
EEOEEXXOX,-0.0749753
EXOXEXOEE,-0.352
XXEOOXXOE,0.660808
EXOXEEOEX,-0.4096
XEXOEEOXE,0.640557
OEXEEEEXE,0.392496
XEEEXOEEE,0.786335
EEXEEXOXO,-0.0157282
XEEOXEOXE,0.8
EXXOOEEXE,-0.4416
XEEOEXOXE,0.604609
OOEXEXXEE,-0.64
XEXOEOXEE,0.49801
XEXEOEEEE,0.375303
XEEOXXOEE,0.716405
EOEXXOOXX,0.427342
XXXOEOOXE,1
XEEEXEEOE,0.519049
EXOXEOEXE,-0.1216
EXOEXOXOX,0.328194
EOXOEEXEX,0.798968
OOXXEXXOE,-0.64
OXOXXXOEE,1
XXEOXOOXE,1
XOXEEOOXX,0.216653
XXEOEOOXX,-1
EXOOOEXXX,1
OXEXOXEEE,-1
OXOXXXEEO,1
EEOEEXEEX,0.419888
XOXEEOEEX,0.62454
OXEXOEXEE,-0.611152
XOEOEXEXE,0.5157
EXOXOOEXX,-1
XEXOEXOXO,0.365443
OXEXEEEXO,0.422513
EXOEXOXEE,-1
EOEEXXXEO,0.799917
EXOXEOEEX,0.452547
OXEXOEEXE,-1
OEXXEEXOE,0.287243
OXEXOEEEX,0.316969
XEEEXOOXE,0.649148
XEOEXOXOX,1
OXOXXEOEX,0.8
EEXXEOEEE,0.532775
XEOXXOXOE,1
XEOXXEOXO,-1
EXOOXOXEX,0.8
XEEEEXEEO,0.43843
OEXXXEOEE,0.707867
XOOXOXEEX,-1
EEEXXOEEE,0.530788
OXXEXEEOE,0.196057
EEEXEOEXE,0.401068
EEEXEOEEX,0.508475
XOOOEXEXX,0.8
EOXXOXEEE,-0.878234
XEEXOOEXE,0.601576
XOEXEXEEO,0.487606
XEEXOOEEX,0.405833
EXXOXEEEO,0.715967
EEXEEOEXE,0.503194
